Item,64,65,75,79,83,112,252,271,301,305,376,377,396,407,417,442,447,485,514,521,535,550,583,585,592,596,665,672,675,677,690,781,784,791,804,851,853,889,892,907,971,993,1006,1107,1112,1147,1346,1348,1351,1355,1520,1528,1551,1552,1638,1716,1730,1740,1750,1752,1762,1813,1817,1833,1838,1862,1871,2128,2177,2190,2234,2340,2578,2597,2612,2762,2780,2822,2832,2835,2843,2858,2862,2895,2964,3148,3251,3252,3253,3347,3411,3430,3524,3533,3625,3902,3991,4047,4342,4462
24,"4,739903679","4,886359097","4,980337718","4,925704866","4,79603223","4,718713839","4,324352784","4,930692108","5,045021088","5,032639999","4,973693814","4,334423903","4,769806884","4,91672599","4,154634353","5,082524919","4,897387976","4,966396921","4,71799804","4,616460669","4,853436372","4,856581967","4,762293373","4,433048477","4,692660502","4,288225397","4,815385057","4,920405594","4,7294013","4,563836122","4,114527542","4,477642115","4,906269165","4,938835676","5,108768727","5,043846916","5,180836193","4,501726921","4,719318993","5,40583223","4,790947511","5,097634909","4,794990152","4,396766325","5,142917405","4,666041662","5,059003148","4,929360937","4,931385118","4,619845379","4,318214053","4,957906827","4,358743927","4,63797891","4,630617502","4,186501676","5,004867724","4,750315383","4,767128299","5,043952843","4,776570914","4,817662721","4,556508617","4,864329537","4,931504857","4,170195765","4,715964712","4,907141027","4,945278674","5,138512023","5,123029957","5,030450216","4,332398921","4,792508402","4,752359883","4,641138593","4,85453547","4,218801158","4,66594871","4,666309425","4,533058694","5,018878859","4,401089841","4,354003509","5,035369283","4,230679808","5,039486042","4,624646126","4,936230879","4,617298918","4,290049352","4,635368194","4,798699713","4,256977751","4,692151642","4,638346843","5,014709674","5,072654097","4,393017057","5,110367449"
30,"4,695183851","4,841950603","4,942925089","4,873662315","4,751500975","4,696669502","4,274564492","4,881474903","5,005126884","4,985741843","4,927834233","4,297364234","4,720633499","4,867667471","4,126077534","5,045789396","4,874392907","4,924103586","4,686564867","4,57748568","4,808503654","4,822827643","4,717990683","4,383894589","4,64991929","4,239278401","4,759175243","4,88285142","4,684081451","4,530093561","4,077521932","4,437222668","4,866014401","4,908859311","5,067157428","5,007778256","5,139143221","4,464421654","4,661986407","5,365954128","4,745512668","5,069039591","4,779900699","4,36591308","5,092825593","4,599448431","5,017919851","4,890826577","4,888497306","4,564476251","4,298099346","4,944113913","4,324086555","4,603243373","4,593853836","4,14512703","4,964396794","4,699383685","4,738983294","5,009111825","4,740491918","4,775735739","4,499850513","4,822575562","4,891242546","4,133355735","4,621733795","4,862816671","4,910920104","5,089952867","5,07228998","4,978602005","4,284769212","4,757360872","4,700809449","4,60907557","4,822647926","4,174513428","4,622530464","4,625897167","4,494853651","4,979181416","4,354770565","4,299533427","4,990024268","4,195710626","5,002942798","4,572331351","4,893401613","4,5798086","4,236898665","4,588769001","4,754245002","4,221879685","4,655599458","4,583816256","4,975034889","5,023934723","4,359318937","5,068546352"
35,"4,620439113","4,762736767","4,852639344","4,805924259","4,671335508","4,574348614","4,221160846","4,810915541","4,919946929","4,91316413","4,846289516","4,208524251","4,659177857","4,794794344","4,013438383","4,949071153","4,750717214","4,84404759","4,585645225","4,498119963","4,732525854","4,722360786","4,646351156","4,319443661","4,576549385","4,172996443","4,679848273","4,791334951","4,607742069","4,435933626","3,997753369","4,361620234","4,781489209","4,796425227","4,980333401","4,91332097","5,049405993","4,382281995","4,602761456","5,273541422","4,672287051","4,958107433","4,64188456","4,262671786","5,02587708","4,553126397","4,933397408","4,802565923","4,809479649","4,50594085","4,190180723","4,799281037","4,238608582","4,515033228","4,509253337","4,073767645","4,882075205","4,63881422","4,627996614","4,909843308","4,644292668","4,6966899","4,451642736","4,745607849","4,807404176","4,05487631","4,599318972","4,783971325","4,812357734","5,016803641","5,001346447","4,91142375","4,208941188","4,661723777","4,627735295","4,510259293","4,721013401","4,108950921","4,54675607","4,548736873","4,412539471","4,893948434","4,293899744","4,249523269","4,912481211","4,114599012","4,908296473","4,51043984","4,817050464","4,486483345","4,184821447","4,522412542","4,675023422","4,136575368","4,569445883","4,525586313","4,892150756","4,954828991","4,268255322","4,984210185"
41,"4,766709263","4,911528433","5,00909385","4,95309576","4,817943577","4,741804501","4,34676084","4,954938226","5,076047534","5,062181821","4,999074943","4,358291433","4,797646931","4,941742034","4,166566053","5,10503631","4,918316929","4,995976358","4,740815801","4,641039306","4,882980562","4,883951162","4,788541168","4,458916043","4,722210136","4,309900719","4,836895286","4,945003163","4,751870101","4,587407026","4,134234469","4,503187055","4,933322831","4,96414302","5,138455051","5,070379765","5,207676416","4,525023545","4,739243816","5,434007623","4,816343542","5,121215793","4,809242982","4,41176108","5,168474802","4,691642719","5,082799937","4,955815588","4,956767821","4,642707724","4,343442811","4,972493301","4,379102419","4,661565791","4,654524274","4,20513398","5,033525248","4,776612692","4,785917014","5,072605771","4,80246235","4,843159656","4,580438483","4,889995149","4,957192384","4,193109672","4,741053347","4,933560693","4,968337391","5,167234574","5,14882953","5,058447023","4,35308907","4,816319522","4,774474341","4,663659886","4,881023229","4,241954147","4,689785561","4,689780681","4,560829268","5,045941067","4,425098949","4,378010841","5,06198683","4,252394895","5,070017446","4,649641794","4,964653026","4,638854338","4,314580535","4,657781143","4,823482681","4,278949858","4,713878475","4,66367275","5,042297247","5,102804376","4,41898242","5,139825083"
45,"4,764645501","4,900232162","5,046868529","4,943493027","4,773807073","4,775369564","4,278388913","4,918982457","5,127898202","5,079316383","4,985672586","4,356115145","4,788101772","4,915987699","4,075809044","5,089206428","4,927913428","5,027795726","4,740881595","4,630427773","4,907635615","4,923088323","4,778858932","4,437779627","4,747875606","4,250984679","4,77847895","4,946429447","4,710452193","4,587149455","4,081991518","4,497260996","4,947577054","4,998961923","5,174607128","5,09302776","5,22207256","4,507642013","4,637175357","5,460961061","4,798365173","5,13903491","4,779036668","4,340514218","5,139974865","4,63002862","5,063562655","4,969283643","4,947039268","4,576995412","4,390955192","4,953207746","4,342421774","4,654843218","4,645177442","4,128748973","5,059376708","4,747368982","4,757604742","5,120664097","4,820573886","4,835726133","4,514274362","4,882468405","4,955817432","4,17252597","4,629374667","4,93052138","4,965285033","5,175761731","5,122433906","5,052158686","4,294230176","4,816753927","4,721382665","4,65922443","4,916088522","4,20264335","4,66434892","4,663065554","4,584944914","5,059784443","4,38517627","4,317364136","5,056868002","4,225107758","5,12926039","4,610709273","4,98245206","4,614099306","4,265524695","4,604947853","4,80884182","4,255543734","4,686123046","4,62234163","5,059711736","5,121551182","4,440468975","5,172260753"
71,"4,779295759","4,920253475","5,02667128","4,962376277","4,820632361","4,753863982","4,353505284","4,960429292","5,096814382","5,078020223","5,006122641","4,368865027","4,812074799","4,947943207","4,156468796","5,110719441","4,925168524","5,013846982","4,750427609","4,653452397","4,899679991","4,899614053","4,801410257","4,469377366","4,741680433","4,312750119","4,829767228","4,955283706","4,756132853","4,598398915","4,140008805","4,517147392","4,947340564","4,976038013","5,15487331","5,084249263","5,218557565","4,535965639","4,733167444","5,447527949","4,826238241","5,131549309","4,807277391","4,40772271","5,176339788","4,692071781","5,090439254","4,969182362","4,967195505","4,644154578","4,365365642","4,970326123","4,386516432","4,673488148","4,666139781","4,207664708","5,050561203","4,786868346","4,788258955","5,08967543","4,814715314","4,854614519","4,585589569","4,902396487","4,968813962","4,205036391","4,724272864","4,944540403","4,97647933","5,180198001","5,155272583","5,068894569","4,35253256","4,826070507","4,773562906","4,672932444","4,896375898","4,25160436","4,698140547","4,69951573","4,578651531","5,060061775","4,435629207","4,384643737","5,072721218","4,263178628","5,090107875","4,656362591","4,981162998","4,643393201","4,322837296","4,663701486","4,831544281","4,288723068","4,721591647","4,670029955","5,058023746","5,11919125","4,435161894","5,156431572"
72,"4,293189491","4,434151556","4,530211677","4,480457113","4,337935619","4,246525521","3,882513708","4,480183542","4,60055143","4,590433493","4,519317269","3,877886039","4,331323416","4,46591587","3,667689791","4,618488364","4,420248048","4,521803144","4,254677549","4,166429461","4,410056423","4,39938934","4,317099163","3,989427736","4,252407611","3,836836277","4,350414124","4,462818075","4,274398074","4,105047293","3,657715328","4,030900592","4,455794643","4,472314822","4,660010586","4,588128396","4,725552704","4,048746695","4,26500871","4,951812128","4,342632327","4,630225684","4,302039175","3,919832121","4,696449255","4,224294124","4,602889845","4,476360311","4,480537325","4,171884581","3,860585152","4,4615237","3,900403095","4,18276106","4,177197927","3,731238917","4,558302272","4,308941519","4,292371015","4,588953799","4,318625319","4,367544002","4,116638949","4,416013585","4,47931758","3,719455707","4,273757581","4,457191283","4,482242997","4,693649318","4,673765485","4,586634609","3,873596826","4,3322365","4,295378393","4,178450978","4,396243952","3,773000968","4,214618319","4,215189695","4,08648553","4,568231569","3,958670714","3,914298518","4,58601879","3,777332768","4,589644916","4,179520765","4,492071282","4,153694947","3,850545217","4,18644528","4,345854918","3,80103005","4,234352199","4,194969222","4,566537915","4,632752493","3,940200337","4,662858992"
103,"4,498808133","4,643594678","4,754227449","4,686519064","4,541326981","4,489850504","4,052202353","4,679597108","4,824534626","4,800378586","4,733223224","4,091716837","4,524054385","4,670538969","3,880291427","4,838431989","4,661117768","4,738327851","4,475895389","4,367671298","4,623545949","4,632183024","4,516101647","4,18432684","4,459215698","4,025602177","4,568712656","4,681151791","4,474664154","4,32074987","3,847532305","4,230366598","4,671393119","4,714649608","4,885188889","4,812580678","4,950510802","4,249833109","4,446271044","5,179612146","4,543702547","4,864369288","4,541546494","4,127631653","4,893754357","4,412824413","4,812206096","4,694145667","4,687407986","4,358153132","4,084798617","4,710815496","4,098029293","4,390431671","4,382449962","3,910895021","4,77351871","4,498519054","4,515522139","4,823571304","4,544490787","4,573457463","4,29066227","4,618725957","4,690198834","3,914518666","4,463255819","4,667395198","4,704139753","4,905234586","4,877650445","4,79200772","4,073300847","4,552186115","4,498565124","4,396937006","4,626888069","3,957851728","4,414745008","4,411818162","4,298366854","4,783544354","4,139798777","4,08862427","4,79536365","3,971635153","4,822959407","4,371450167","4,701374087","4,36874035","4,02863823","4,372427066","4,554710077","4,001842627","4,437474861","4,384831965","4,779450472","4,841305431","4,15663014","4,884254546"
124,"4,139173723","4,284378499","4,385322124","4,320859288","4,191066845","4,127951396","3,718006199","4,324924405","4,450456015","4,432643496","4,370378316","3,736027297","4,167611798","4,311630696","3,550746494","4,482336325","4,303951406","4,369296187","4,121776443","4,017828128","4,254708183","4,262295041","4,161631535","3,829271552","4,095682143","3,681109417","4,201744283","4,321826599","4,124636611","3,96709041","3,513394915","3,879051333","4,308249665","4,344753455","4,511622354","4,447661218","4,581192387","3,903082182","4,1048226","4,808246296","4,188687831","4,503288947","4,200900701","3,794475779","4,537872271","4,050620371","4,457653727","4,331801246","4,330527062","4,009423417","3,731738281","4,364507819","3,7594596","4,040922064","4,032701944","3,58188736","4,408140199","4,145635166","4,169176577","4,450049871","4,179737748","4,21758465","3,946775521","4,264703127","4,332383746","3,571990676","4,082430964","4,306025565","4,347356642","4,536600114","4,517263444","4,426207711","3,724746141","4,194751942","4,143311828","4,044394145","4,260907291","3,616314243","4,063836065","4,065838202","3,937376372","4,421173101","3,798098413","3,745830719","4,433688488","3,632632009","4,446213776","4,017933332","4,33813091","4,01627253","3,683268056","4,030322289","4,196382018","3,658639025","4,092495076","4,03064422","4,417665186","4,472141684","3,798536845","4,513111398"
129,"4,623598951","4,770623833","4,861309587","4,809126719","4,682146616","4,600677056","4,213954033","4,81605337","4,924952811","4,914449608","4,856884257","4,219105002","4,654277703","4,801306946","4,044670448","4,966573908","4,7803449","4,847738442","4,602233032","4,501961044","4,73505778","4,737254653","4,646984446","4,318496695","4,575073667","4,176283413","4,699712678","4,803888137","4,615665596","4,448345017","4,003639485","4,362903877","4,788883332","4,819511455","4,988897903","4,925767115","5,062400803","4,387907987","4,608053153","5,286298967","4,675781912","4,980070765","4,681477475","4,286041733","5,027934197","4,551550353","4,943601707","4,812009219","4,815654251","4,507157047","4,201622153","4,843162034","4,246844421","4,523295292","4,516104534","4,076989114","4,886766316","4,635700525","4,652877519","4,923862882","4,658623963","4,702009025","4,444677811","4,749019721","4,815176901","4,057467402","4,601476535","4,790414923","4,829303118","5,02044518","5,006927439","4,91356882","4,219711402","4,676267872","4,638623794","4,525825979","4,736062728","4,106811662","4,551857428","4,552669648","4,416005095","4,90145583","4,28895867","4,242244636","4,918491434","4,118588149","4,918647792","4,510491134","4,818964938","4,502659579","4,177927245","4,523162286","4,683213287","4,143889242","4,578854792","4,524310589","4,897390389","4,954377311","4,276480238","4,991089613"
133,"4,714870721","4,860685485","4,954139948","4,903117241","4,769704439","4,686129044","4,298526443","4,90640824","5,020258576","5,009530626","4,949361945","4,305480525","4,746119448","4,892691274","4,120579635","5,05447902","4,864978102","4,941658755","4,687842263","4,588482784","4,829490006","4,828953439","4,736730832","4,408328975","4,667614781","4,262107664","4,79300042","4,89269002","4,703127912","4,534279714","4,083939345","4,450258621","4,880152049","4,90973505","5,084630592","5,016550673","5,155628394","4,472711421","4,696782022","5,381074169","4,765679125","5,067429831","4,75791973","4,363890895","5,119287378","4,647194783","5,032321877","4,902640485","4,905430026","4,596643318","4,284202658","4,920823963","4,32760899","4,608483175","4,601810786","4,156938293","4,979401763","4,727013136","4,735305111","5,01722118","4,749166093","4,791357195","4,533532066","4,837894022","4,905137493","4,140261363","4,705330685","4,88224867","4,916200863","5,115749701","5,100340374","5,008216436","4,306081238","4,763832292","4,727978247","4,610892129","4,825817562","4,191198525","4,639178592","4,63863521","4,505906972","4,992798255","4,37456373","4,330220656","5,011064855","4,199748979","5,013839906","4,601152205","4,910984808","4,588530391","4,265645023","4,609042715","4,772866664","4,22670587","4,662559233","4,615572522","4,98857051","5,050130365","4,363837866","5,08597556"
186,"4,577519317","4,723929611","4,815977151","4,76502524","4,63370898","4,550558491","4,163931328","4,769455653","4,88122662","4,870653497","4,81138765","4,170149769","4,608635543","4,755409871","3,988655078","4,918052078","4,729529009","4,803248095","4,552402889","4,452944288","4,690942487","4,691140983","4,599962237","4,271867824","4,529778017","4,127188037","4,65515056","4,756133946","4,567280247","4,398845891","3,950835187","4,314474828","4,742692804","4,772391068","4,945297741","4,879135091","5,017375564","4,337836525","4,560317487","5,241957777","4,628864175","4,931145154","4,625510849","4,231402349","4,981971621","4,508725199","4,895739366","4,765354395","4,768604623","4,460226736","4,149968877","4,787898414","4,194344588","4,473348077","4,466564533","4,023984798","4,841379931","4,589666508","4,600822744","4,878785808","4,611838456","4,654681002","4,397426428","4,70142261","4,768086249","4,00634906","4,564815645","4,744577205","4,780351173","4,976824593","4,962043675","4,869761765","4,170873271","4,627704471","4,591719636","4,475720879","4,688806243","4,056797716","4,503472954","4,503236148","4,369102138","4,855214327","4,239633789","4,194456915","4,873032407","4,066408874","4,874732966","4,464238976","4,77338203","4,453168502","4,130151419","4,47382217","4,636285471","4,092590159","4,528080079","4,478529621","4,851106669","4,911103943","4,227972839","4,947035122"
189,"4,655279219","4,801495125","4,899921351","4,836717363","4,710659708","4,645787033","4,237229472","4,843035077","4,963553647","4,947099025","4,887764648","4,253460472","4,683126562","4,829165691","4,076745944","5,001362142","4,823609451","4,883396427","4,64014792","4,535122193","4,76893403","4,777676219","4,678087949","4,345849978","4,609731348","4,200600864","4,72185724","4,83917453","4,64371981","4,484903166","4,033849181","4,395670938","4,824043455","4,861467728","5,025925402","4,96372538","5,097296566","4,421139049","4,626644353","5,323699406","4,70582272","5,021197356","4,724830197","4,318270576","5,05514041","4,568164695","4,975873355","4,847992265","4,847577112","4,528600882","4,247580025","4,888181248","4,279277478","4,558739093","4,550369564","4,103331687","4,922916598","4,66246368","4,690492441","4,964646958","4,696260288","4,734506638","4,465187008","4,781488143","4,849276141","4,090033022","4,600813167","4,822516462","4,865669825","5,051661838","5,03464322","4,941792124","4,244978117","4,712566528","4,662765877","4,562917818","4,776744296","4,134499965","4,581780572","4,584098864","4,452365549","4,937072265","4,315910711","4,264054346","4,950198865","4,151431141","4,959588166","4,535510479","4,852969474","4,535673325","4,200839904","4,549470115","4,713742487","4,177454041","4,611633772","4,548043925","4,933132517","4,986153811","4,314530186","5,027497752"
191,"4,680807239","4,825825443","4,919538895","4,866384497","4,734157757","4,652519888","4,269155799","4,870589889","4,985449443","4,973908436","4,911514047","4,273483909","4,713403789","4,856246539","4,08633598","5,018366894","4,829706368","4,907209888","4,654892081","4,557733504","4,794520475","4,793612791","4,704212714","4,375569455","4,635408024","4,229320295","4,749283471","4,858256467","4,668640547","4,502218496","4,05542206","4,419805999","4,84585877","4,873088851","5,047509175","4,981713665","5,118123435","4,442508303","4,658376881","5,343029892","4,731758086","5,032521452","4,724430647","4,331396272","5,083944881","4,607351402","4,997396119","4,868247501","4,871337008","4,560929619","4,258018189","4,885732248","4,298965695","4,577826866","4,570986734","4,128044465","4,945391184","4,693081367","4,70101728","4,981274641","4,713736226","4,75798931","4,500618228","4,805470275","4,870911482","4,112446993","4,65477489","4,846722753","4,881909225","5,078775925","5,062350984","4,971405103","4,270739148","4,729826821","4,690467368","4,578424545","4,791860758","4,1622778","4,606560749","4,607375829","4,474452607","4,958371874","4,345365876","4,298464124","4,974899081","4,172505978","4,97804209","4,566340416","4,877827892","4,55404541","4,234710612","4,577224006","4,738065636","4,197350443","4,631628865","4,580514713","4,955135403","5,014546575","4,333034871","5,049836242"
221,"4,504202296","4,652988888","4,740062472","4,685683194","4,569946785","4,490992136","4,102982974","4,699158887","4,799540116","4,79002689","4,738179224","4,105384165","4,533215723","4,682716688","3,951746329","4,854826394","4,673881458","4,724157681","4,491850068","4,388430953","4,610816207","4,618241084","4,52936122","4,199516854","4,452495995","4,063950429","4,580990699","4,688842904","4,502593761","4,336530879","3,89892234","4,247605138","4,669758599","4,703726313","4,864688677","4,808035304","4,941879836","4,27677746","4,496510657","5,164745257","4,558641979","4,868358629","4,587590013","4,18839009","4,909197768","4,426589306","4,829562244","4,694195202","4,698848317","4,39113745","4,091771014","4,748115757","4,141093052","4,412054217","4,403895665","3,973324261","4,765508663","4,516639813","4,549466784","4,802486159","4,541598978","4,585556121","4,328154402","4,632813895","4,698713917","3,947533888","4,464887014","4,671273757","4,717282158","4,896204026","4,887023759","4,7896476","4,107992481","4,563116763","4,522947286","4,415846837","4,619228446","3,994786012","4,437596312","4,440824573","4,296967301","4,782746928","4,175563433","4,126435243","4,79889873","4,011169244","4,794173972","4,392088067","4,697586668","4,392183077","4,061188841","4,411454741","4,566132562","4,035441741","4,469957966","4,404766629","4,778206443","4,828435464","4,161122504","4,867501236"
256,"4,663627796","4,805581837","4,912820893","4,853105454","4,702530002","4,633748145","4,226870363","4,845181678","4,985625527","4,96642901","4,893965396","4,249768529","4,695234948","4,834926129","4,026358462","4,992789114","4,804040619","4,901279018","4,629159033","4,531041519","4,788030859","4,785785288","4,682705852","4,353103567","4,625713286","4,192779442","4,726588969","4,838184612","4,637686842","4,47711891","4,010336448","4,395512779","4,832052307","4,862319633","5,044910425","4,968825114","5,107894359","4,411836566","4,61581307","5,336672798","4,709009039","5,013121833","4,677584052","4,278610574","5,061386954","4,586883191","4,972312204","4,853152803","4,850170876","4,528383474","4,237189624","4,843427168","4,258251782","4,549866188","4,543386499","4,077145849","4,935722317","4,669690844","4,66380694","4,977829837","4,699659132","4,736481008","4,466448306","4,783002268","4,851246974","4,078332646","4,641889678","4,830123711","4,857924188","5,070311891","5,043182654","4,959269662","4,235429022","4,707489334","4,661411414","4,551058788","4,780146064","4,126887543","4,578692143","4,576054349","4,460670766","4,944142076","4,31124126","4,263974204","4,958720819","4,134310997","4,979653755","4,540979966","4,865992434","4,524248324","4,202954226","4,540719196","4,716578602","4,162397799","4,597229925","4,555803934","4,941379026","5,008770382","4,314908559","5,045188765"
257,"4,497407101","4,637796652","4,751656947","4,683065785","4,532440723","4,475654718","4,055193747","4,674584692","4,824909543","4,801214602","4,725850596","4,08480754","4,527871712","4,664739659","3,856510775","4,827175143","4,643872139","4,738307889","4,466362039","4,366119941","4,623670747","4,625324645","4,516447732","4,183769805","4,462793784","4,02023801","4,549403117","4,673717225","4,46767788","4,313802648","3,84273719","4,230623269","4,668164938","4,701900634","4,88232062","4,806616402","4,942813995","4,246758198","4,43801464","5,173768982","4,541320775","4,852201178","4,516106063","4,110033959","4,89138593","4,40823811","4,805611401","4,689693805","4,683701875","4,353643436","4,082343304","4,682697324","4,092181927","4,386315397","4,378927122","3,90665822","4,773057524","4,50021737","4,499544631","4,817683144","4,536873025","4,57067817","4,292240838","4,617446502","4,68640786","3,913170623","4,44704785","4,663737629","4,69362384","4,903493317","4,873081323","4,789936416","4,062462152","4,543596511","4,487224251","4,38774052","4,619859037","3,958214464","4,410671632","4,409639668","4,298479195","4,780630056","4,142336504","4,090944129","4,792077071","3,969267037","4,820147664","4,369475847","4,701902219","4,357235894","4,030753118","4,37042898","4,548469837","3,997419465","4,431159965","4,383297504","4,778317591","4,843020962","4,153502227","4,882335509"
281,"4,565113972","4,714269205","4,809489712","4,751774514","4,624025868","4,556877766","4,141185881","4,756186205","4,872848323","4,857488026","4,802764732","4,16399934","4,590350668","4,743539482","3,991129536","4,914619568","4,736213264","4,793037887","4,549922203","4,44122627","4,679390633","4,689273037","4,585592162","4,256090009","4,516044668","4,112243528","4,650305425","4,750717051","4,556089361","4,393665453","3,938807562","4,301303184","4,734177281","4,775872351","4,938000793","4,874589708","5,012236011","4,327211327","4,542443048","5,236763511","4,615741611","4,932979884","4,637412657","4,229786316","4,966857654","4,489056211","4,887113864","4,758202229","4,757862731","4,44266475","4,148228497","4,803248848","4,185015172","4,465125745","4,457034455","4,008535381","4,831450033","4,571043349","4,602103321","4,87649731","4,608270778","4,643599269","4,374514196","4,689073868","4,758714462","3,994055027","4,543749205","4,734070774","4,77767679","4,964728921","4,948885857","4,855702045","4,16071208","4,623680147","4,581381154","4,472456448","4,687051821","4,039846347","4,491501166","4,490383666","4,359067511","4,846527382","4,22038064","4,171848724","4,86186912","4,054890683","4,870412753","4,447478353","4,761390331","4,448841481","4,108865923","4,45731824","4,626705816","4,083112766","4,519424329","4,460590111","4,841207563","4,896887452","4,221426518","4,938568251"
